@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"La explosión no fue en Waco, fue en West, Texas! Waco esta muy cerca de West! chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality comprise City Waco,_Texas county_seat comprise City West,_Texas American_state Texas U.S._state expression City Waco,_Texas county_seat close about City West,_Texas","6","0","0","78","17","0","0"
"RT @CNNEE: El presidente de #Guatemala @OttoPerezMolina es, hasta ahora, el único mandatario latinoamericano que felicitó a #Obama en Tw ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel presiding_officer chairman position business_executive Presidente_de_Guatemala now singular receiver mandatary American Latin_American praise compliment human Barack_Obama President_of_the_United_States power_unit watt unit unit_of_power SI_derived_unit","9","1","1","142","20","2","0"
"RT @biobio: [FOTOS] Imágenes muestran consecuencias del terremoto 7,6 Richter en Costa Rica  http://t.co/Q8YlnCF7 network RT_(TV_network) television_station autonomous_non-commercial_organization channel representation photograph work_of_art image representation image Artifact_(error) interpret picture dust fallout radionuclide geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","9","1","0","114","19","0","1"
"RT @Teccr: Se suspenden por hoy lecciones y funciones en el #TEC, según Rectoría. #temblorcr expel suspend today pedagogy lesson process functioning police_officer detective private_investigator profession","7","1","1","94","17","2","1"
"Alcalde de Constitución dijo que se exageró por alerta de tsunami tras terremoto en Costa Rica http://t.co/iSwJtesB politician mayor civil_authority official statesman position public_official officer principle constitution law law Legal_transaction System calque utter say misinform overstate disaster Alerta System Tsunami_warning_system disaster tsunami wave natural_disaster geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","7","3","1","117","21","0","1"
"@CNNEE: El sismo de 7,4 en #Guatemala habría causado víctimas fatales según reportan medios locales citando fuentes oficiales Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean be cause effect unfortunate victim fatal inform describe instrumentality medium tool entity computer_memory channel homegrown reiterate quote point beginning official","6","3","0","128","22","1","1"
"RT @reporterremoto: En fotos, las huellas del #terremoto en #CostaRica http://t.co/RwGUkqws #earthquake pictorial_representation photography photography Subcategory art science print footprint geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography taxon Costarica","7","1","0","103","15","3","1"
"Terremoto en Italia? Como? Ui que mal :S geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state unit international_unit badly","3","0","1","40","8","0","1"
"RT @noticierodelafm: [GALERÍA] Momentos de pánico en Costa Rica debido a terremoto http://t.co/xtzKgj4d room art_gallery museum building space time moment fear panic psychology emotion Sensation_(event) shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception owe geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","9","1","0","105","18","0","1"
"No jodas #Pablo no jodas!!","2","0","0","26","5","1","0"
"RT @SantiContreras: Terremoto de 7.6 en costa Rica http://t.co/Mcto5oAg geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","6","0","0","71","13","0","1"
"Segun reportes de Chile,Rusia el #HAARP se encontraba funcionando. Segun cientificos la oinosfera estaba inestable minutos antes #CostaRica word preposition part_of_speech adposition capsicum cayenne_pepper spice taxon fruit Common_name vine reach find succeed act word preposition part_of_speech adposition mentally_ill unit_of_time minute unit taxon Costarica","10","2","1","139","19","2","0"
"#CostaRica obligada para agrandar su historia, llamada a realizar el 2do #Aztecazo! taxon Costarica embiggen humanities history bibliography abstract_object organization presentation sound knock act perform","4","2","0","83","12","2","0"
"RT @wikisismos: Temblor  Costa Rica 2012-09-06 20:08:44: Sismo registrado el 2012/09/06 a las 20:08:44 http://t.co/bFIzrkrI #temblorcr motion quiver shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography save enter","6","1","0","134","27","1","1"
"@taca_com: Enamórate del Parque Nacional Manuel Antonio.  #CostaRica http://t.co/Z4tRQ3C5// enamorate d Manuel Antonio!! @alemo_86 jajajaj tract park leisure_area green_area architectural_structure conservancy park national_park conservancy conservancy Manuel_Antonio_National_Park people nation country political_entity Political_division organization terminology Community_(Wales) Antonio taxon Costarica Antonio","11","1","0","139","19","1","0"
"Relato de una caleña que vivió la explosión de la Refinería de Amuay, en Venezuela, http://t.co/wU1bMZAi message narrative metropolis Cali city_with_millions_of_inhabitants City provincial_capital live release explosion industrial_plant refinery petroleum Complejo_Refinador_de_Amuay settlement Amuay South_American_country Venezuela nation country","6","1","1","108","22","0","1"
"Terremoto de magnitud 7,9 sacude Costa Rica http://t.co/ahyVzKAy vía @wordpressdotcom geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography property magnitude mathematics shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","5","1","0","86","15","0","1"
"RT @uhprensagrafica: Comisión Nacional de Emergencias de Costa Rica declaró alerta roja en el país, tras terremoto de 7,6 que dejó 1 fal ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel empowerment commission institution Comisión_Nacional_de_Emergencias_(Costa_Rica) adjective National_(distribution) crisis emergency shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception assert allege settlement Alerta Cities_of_Japan alert red_alert red administrative_division country region Administrative_divisions_of_Germany Federal_republic Federated_state geography geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography quit","10","2","1","144","26","0","1"
"RT @SONOF2: RT @diariopanorama: ÚLTIMO MINUTO// Detectan nuevo incendio n uno de los tanques afectados por la explosión de #Amuay. Más d ... second latter instant eleventh_hour unit_of_time minute unit new fire conflagration fire event_(philosophy) armored_vehicle tank tracked_vehicle military_vehicle Combat_vehicle affected chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality explosion Explosión_en_la_refinería_de_Amuay settlement Amuay","11","0","1","143","24","1","1"
"@diario24horas: Guatemala. 48 los muertos por sismo http://t.co/5ek4SLLw Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean dead slain","4","1","0","72","11","0","1"
"RT @soyarica: El Shoa emanó una alerta de tsunami en Chile por el sismo en #COSTARICA http://t.co/EXASqBve Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy overrun geyser settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster South_American_country Chile nation country taxon Costarica","7","2","0","107","20","1","1"
"RT @PublimetroChile: Hinzpeter descarta por ahora una evacuación ante posible tsunami por terremoto en Costa Rica --&gt; http://t.co/Chh ... human Rodrigo_Hinzpeter politician lawyer obviate rule_out currently Emergency_evacuation possible disaster tsunami wave natural_disaster geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","7","2","0","141","22","0","1"
"RT @nacion: Vecinos de San Carlos informan sobre derrumbes entre San Carlos y Zarcero #temblorcr network RT_(TV_network) television_station autonomous_non-commercial_organization channel people nation country political_entity Political_division organization terminology Community_(Wales) person neighbour person saint deity inform advise song Derrumbes_(canción) person saint deity","11","1","0","96","15","1","1"
"RT @europapress_es: Saludos. @CruzRojaEsp describe la situación tras el paso de #Yolanda en #Filipinas como un caos absoluto - http://t.c… greeting salute gesture inform describe state state_of_affairs concept change_of_state transition country Philippines island_nation nation confusion chaos absolute","11","1","0","141","22","2","0"
