@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @elchamuko: RT @melimarins: il paese paralizzato da #temblorCR ha completamente evacuato il secondo circuito giudiziario e cancellato l&#39;aud ...","6","3","1","150","21","1","1"
"RT @latercera: terremoto di 7,9 gradi Ciglia di Richter Costa Rica e Shoa trasmettono un allarme preventivo di tsunami per le coste cilene http: ...","12","2","0","148","25","0","1"
"Allarme tsunami per il Cile, per un terremoto in Costa Rica del 7.9 (costiero attento)","5","2","0","86","16","0","1"
"wn, in che minuto c&#39;era un terremoto in Costa Rica? O__O","4","0","0","60","13","0","1"
"Dalla Costa Rica è @edgumaco e ci auguriamo che tutto vada bene dopo il terremoto.","4","3","2","83","14","0","1"
"RT @latercera: Shoa pubblica le ore stimate per l&#39;arrivo sulla costa dello Tsunami cileno a causa di un terremoto 7.6º Richter in Costa Rica http: / ...","12","4","0","157","28","0","1"
"Speriamo che stiano bene in Costa Rica: / #Terremoto","4","2","0","52","8","1","1"
"RT @cfbalseiro: terremoto di 7,9 in mare aperto in Costa Rica. L&#39;allarme tsunami è attivato sulla costa del Pacifico del Centro America. ...","10","3","0","145","24","0","1"
"RT @DiarioLaPrensa: EXTENSION. Il forte terremoto scuote #CostaRica. C&#39;è un allarme tsunami per l&#39;America Centrale http://t.co/ER6KoLkP http: // tc ...","7","3","1","160","24","1","1"
"Center Warning Tsunami Pacific ritira l&#39;allarme tsunami per i Caraibi dopo #sismo #CostaRica, continua ad avvertire la regione costiera del Pacifico","9","5","0","152","23","2","1"
"RT @ T13News: C&#39;è un allarme tsunami per l&#39;America Centrale a causa di un terremoto in Costa Rica alle 8:42 ora locale.","11","2","0","128","25","0","1"
"@CNNEE: Avviso tsunami annullato attivato da # America centrale a #Brasil dopo un forte terremoto di 7.6 che ha scosso #CostaRica: http://t.co/d67FhANJ","8","4","1","151","25","3","1"
"RT @ActualidadRT: URGENT #Terremoto di 7,9 gradi scuote la costa della Costa Rica. C&#39;è l&#39;allarme #tsunami per la costa del Pacifico h ...","11","3","0","146","26","2","1"
"Non mi spavento giniralmente ma oggi sì! #temblorcr","0","2","1","52","8","1","1"
"RT @gacetamercantil: Terremoto in Costa Rica: allarme tsunami disattivato","6","2","0","73","9","0","1"
"RT @ Capital967: #ENVIVO: Scarta il rischio di tsunami per il Perù dopo il terremoto di 7.6 a #Costa Rica http://t.co/LaAihPFp","11","2","0","127","24","2","1"
"RT @Elperiodiquito: il Cile lancia un allarme per lo tsunami per le sue coste dopo il terremoto in Costa Rica http://t.co/WJ3ZoF00","9","2","0","130","24","0","1"
"Allarme tsunami a sud dal terremoto in Costa Rica","4","2","0","49","9","0","1"
"Forza a tutti di #CostaRica","2","0","1","27","5","1","1"
"RT @biobio: [AGGIORNATO + FOTO] I principali media costaricani disabilitati dopo un forte terremoto http://t.co/2N2H3mzr","6","2","0","120","17","0","1"
"RT @patodrouet: Alle 8:47 c&#39;è stato un terremoto di 7,9 in Costa Rica e le scosse di assestamento minacciano l&#39;Ecuador.","8","2","0","128","25","0","1"
"Speriamo che tutti gli amici del Costa Rica tra loro @ LasRobertas stiano bene dopo il terremoto. Orecchini di notizie","8","2","1","118","19","0","1"
"RT @elsalvadorcom: VIDEO: terremoto di 7,6 gradi sulla scala Richter registrato a #CostaRica alle 8:42, secondo USGS. http://t.co/m ...","11","1","0","135","23","1","1"
"RT @lucasdominguezi: Marcelo Lagos ha già parlato del terremoto in Costa Rica?","7","1","0","79","12","0","1"
"RT @biobio: [FOTO] Le immagini mostrano le conseguenze del terremoto di Richter 7.6 in Costa Rica http://t.co/Q8YlnCF7","8","3","0","118","21","0","1"
"Allerta tsunami nel Pacifico dopo un terremoto di 7,9 in Costa Rica http://t.co/5l7QA91c via: elpaiseconomia","8","2","0","108","19","0","1"
"Tutto il mio sostegno e incoraggiamento alla Costa Rica, che ha appena subito un terremoto di 6.7 #fuerzaCR","6","1","1","107","19","1","1"
"Terremoto in Costa Rica, lascia due morti .. e danni strutturali, di considerazione ..","6","1","0","86","12","0","1"
"RT @ 24HorasTVN: ORA sul canale # 24HorasTvn - @reneodista con tutti i dettagli del #remremoto che ha interessato #CostaRica: http://t.co/xuRUc96R","5","5","0","146","21","3","1"
"RT @ el5anto: avvertimento tsunami, dopo il terremoto in Costa Rica, include il Messico: (http://t.co/y9Xm8fCq) - Dopo il forte terremoto, ... http: ...","11","1","0","152","22","0","1"
"&quot;@TicoRick: Se questo era il famoso terremoto di Nicoya ... È bello che fosse così, senza danni o morti! #TerremotoCr &quot;+1000","5","5","1","136","21","1","1"
"Il sindaco di Constitución ha detto che è stato esagerato dall&#39;allarme tsunami dopo il terremoto in Costa Rica http://t.co/iSwJtesB","5","3","0","137","24","0","1"
"RT @ sergiod26: nella pausa cadono le torri e tutti i cavalli lasciati in esecuzione ... #TemblorCR http://t.co/RpvH01QA","7","3","0","120","19","1","1"
"via @GRVALENTIN: # Dio prende il controllo di #CostaRica e q la tua mano è a favore di ogni abitante in modo che tutto ritorni alla normalità.","9","4","1","144","25","2","1"
"Ho caricato un video su @YouTube http://t.co/sGUoNzKd 1/3 SQUADRO 7,6 COSTA RICA - 5 SETTEMBRE 2012 - Re","7","1","0","104","21","0","1"
"La Commissione di emergenza mette a disposizione della popolazione il numero 2210-2825 per consultazioni specifiche di #temblorcr","7","2","0","129","18","1","1"
"E la terra tremò ... Terremoto in Costa Rica. Foto di oggi a Guanacaste. http://t.co/5Vp9OAQd","7","0","0","94","17","0","1"
"RT @jmj_es: Speriamo che tutti i ticos stiano bene, pregheremo per te! Per quanto riguarda le possibilità, scrivici! #earthquake","4","6","2","129","19","1","1"
"Situazione attuale in #CostaRica di #terremotocr RT @nacion Paese in allarme rosso dopo 7.6 terremoto http://t.co/775iJaQR","8","2","0","122","20","2","1"
"RT @claudiofreidzon: Stiamo pregando per la Costa Rica, questa nazione è stata raggiunta oggi da un terremoto. Uniamoci nella preghiera a favore di questo ...","8","3","1","159","23","0","1"
"Caldera, Puntarenas ha spostato 218,97 centimetri quadrati al secondo durante il #terremotoCR (UCR)","6","1","0","99","14","1","1"
"RT @prensa_libre: il Guatemala esprime solidarietà alla Costa Rica a causa del terremoto del 7,6 http://t.co/U47Hlp91","8","2","0","118","20","0","1"
"RT @ accogliente: FOTO: la Costa Rica è stata scossa dal secondo più forte terremoto della sua storia. http://t.co/GieKWCGf","6","3","0","125","20","0","1"
"E poi tremi in Costa Rica, dove gioca selec! Non prendiamo nulla dalla nostra apocalisse maya a lì: $","6","3","1","102","18","0","1"
"FOTO: La Costa Rica è stata scossa dal secondo più forte terremoto della sua storia http://t.co/GAh2eCIk via @ accogliente","7","2","0","124","20","0","1"
"RT @CNNEE: #CostaRica in una calma tesa dopo il terremoto di magnitudo 7.6; Più di 400 scosse di assestamento sono state registrate e stanno ancora valutando http: ...","7","3","0","168","28","1","1"
"Dopo il terremoto di 7,6 gradi nella scala Richter di #CostaRica ci sono state circa 400 repliche","6","1","1","97","18","1","1"
"Grazie a tutti per la vostra preoccupazione per il terremoto nella mia terra in Costa Rica !!! LQM Dio ci ha protetto! Baci?","9","1","2","124","22","0","1"
"È già iniziato @Nacion_ESPN vediamo cosa dicono di #CostaRica vs #Messico","2","4","2","75","10","2","0"
"#ALDATO: Per la terza volta SEGUENDO il CAPITANO N. 1 di #CostaRica NON GIOCARE nella partita ELIMINATORIA contro # Messico. 2 volte Rye e oggi @bryanruizcr.","13","2","0","157","25","3","0"
"Il team del Costa Rica si è allenato dopo il terremoto di Richter 7.6 - Univision Futbol http://t.co/0U6dLAfP","6","2","1","110","20","0","1"
"Ho detto loro che sono una nonna di 9 criceti nati nel mezzo di #remremotoCR","5","2","2","76","15","1","1"
"#WingsArmy #Zacatecas gode della partita tra #Mexico vs #CostaRica 8pm #TheBestWings http://t.co/81coAfCJ","4","6","1","105","15","5","0"
"RT @tweetsnicas: #LaPrensa Costa Rica: quasi mille scosse dopo il terremoto http://t.co/HLc8gFtC","8","1","0","96","15","1","1"
"#CostaRica gioca spazzatura! E il #Chicharito è un baule!","2","4","0","58","8","2","0"
"M44 # Costa Rica 0-1 # Messico #Concacaf # Brasil2014","6","4","0","53","8","4","0"
"#CostaRica costretta ad ampliare la sua storia, chiamata a svolgere il secondo #Aztecazo!","3","5","0","89","13","2","0"
"RT @TD_Sports: la partita finisce !!! #CostaRica 0-2 # Mexico :: http://t.co/1Es1Yosk","2","3","0","85","13","2","0"
"#Mexico vince 2-0 su #CostaRica. Una partita molto dura ma #Messico con la vittoria. Ora fino a martedì.","6","3","0","105","19","3","0"
"Il presidente guatemalteco annuncia il viaggio in Costa Rica giovedì prossimo - Prensa Latina http://t.co/qz4rKjVs #costarica","9","1","0","126","18","1","0"
"52 km SE di Socaire http://t.co/FuBoQtJ2 #Terremoto #Temblor #sismos #chile #sismo","8","4","0","82","14","5","0"
"@ manuos2970: #Sismo de 4.0 ha scosso la città di Chimbote, # Perù @elnoticierotc #Earthquake #Temblor","8","5","0","104","15","4","0"
"RT @memotrejoscob: Exviceministration of #CostaRica, cover Interviú / Karina Bolaños: &quot;Il presidente del mio paese protegge solo i corrotti ...","8","4","1","150","20","1","0"
"Almeno 80 vittime di piogge e inondazioni in Pakistan http://t.co/jj0BVgGh #costarica","5","0","0","85","14","1","0"
"Marino Protti conferma che il terremoto della scorsa settimana è stato il terremoto di Nicoya, ma ha liberato solo il 40% dell&#39;energia. #temblorcr","6","5","0","151","24","1","1"
"RT @MajolaB: Boo l&#39;inno di #CostaRica la selezione rivale ... Ecco perché siamo terzi e poi critichiamo Honduras o El Salva ...","7","5","0","132","22","1","0"
"Tremor Costa Rica 2012-09-11 11:37:03: Terremoto registrato il 2012/09/11 alle 11:37:03 http://t.co/9sv3SRhC #temblorcr","7","1","0","119","24","1","1"
"Ho appena tremato nella scala #Indonesia Magnitudo 6,3 Richter. #Terremoto #Sismo","6","4","0","81","12","3","0"
"#CostaRica celebra 191 anni di vita indipendente; Live Costa Rica! 15 settembre http://t.co/Z4jKyg5r","7","2","0","100","16","1","0"
"Belle sfilate per commemorare il 191 ° anniversario della nostra bella terra #CostaRica","3","4","0","88","12","1","0"
"RT @ ASOT600CA: Happy Independence Day a tutti #Guatemala #ElSalvador #Honduras #Nicaragua #CostaRica # ASOT600CA","10","5","1","113","13","6","0"
"La Cina riprende il processo aperto di Wan Lijun, braccio destro di Bo Xilai http://t.co/9S7MOI0t #costarica","8","2","0","108","19","1","0"
"Il #sismo nel cammino delle riforme si è sentito forte! Bolsa Mex e torre 265, evacuazione","5","4","1","91","15","1","0"
"RT @SismologicoMEX: #SISMO RICORDA: NON urlare, NON correre, NON spingi e vai in un&#39;area sicura. #OAXACA #MESSICO #EDOMEX #DF #CHIAPAS","9","10","0","138","22","6","1"
"Questo tremore ha avuto il suo epicentro in Messico, ma mi sento in Guatemala. Honduras, Salvador e Costa Rica!","8","2","1","111","19","0","1"
"RT @CasacasChapinas: 1. Sei nato 2. Sei forte 3. Stai tremando 4. Stai twittando 5. Stai eseguendo 6. Sei morto. #TemblorGT","4","8","0","123","21","1","1"
"RT @Ligas_Europeas: c&#39;è stato un terremoto in Guatemala di 7.5. #FuerzaGuatemala","5","2","0","85","13","1","1"
"Nicaragua: allarme tsunami rilasciato dopo il terremoto di magnitudo 7.4 in Guatemala: regna la tensione in Cen ... http://t.co/Yjknvc9r ^ # Perù","9","2","1","146","23","1","1"
"RT @eltukam: Coraggio e calma Guatemala, Spagna ti supporta #TerremotoGT #temblorgt","6","3","1","83","11","2","1"
"RT @ElNuevoDia: #Terremoto de 7.2 in #Guatemala lascia il bilancio di almeno 15 morti e più di cinquanta case distrutte - h ...","7","3","0","128","22","2","1"
"Un terremoto in Guatemala. Da 7,4 gradi ..","3","0","0","42","8","0","1"
"RT @EmisorasUnidas: Il volto dei bambini di San Cristóbal Cucho, #SanMarcos, dove morirono 10 membri di una famiglia. Via: @vpaz_ ...","10","2","0","134","21","1","1"
"RT @ JoseCardenas1: il terremoto in Chiapas ... è stato un terremoto in Guatemala ... ci sono 39 morti e centinaia di persone intrappolate tra ...","10","2","1","147","21","0","1"
"RT @ Radio13News: El Salvador esprime condoglianze per le vittime del terremoto in Guatemala http://t.co/UxwJOkag","9","2","0","113","17","0","1"
"48 persone uccise dal terremoto in Guatemala http://t.co/nAGG3SUi tramite @ejeCentral","3","1","0","85","13","0","1"
"@ Calle7_TVN Non avevo mai visto una strada # 7 dove i nuovi erano così buoni! Sembra che sarà una buona stagione CARAJO !!! #guatemala","5","6","0","137","22","2","0"
"SPORT: goool solomonico! espandi il punteggio #Guatemala 2-3 # IslasSalomón. Sottrai l&#39;11: 10 per giocare. Seconda volta @MLorenzo_td","8","4","0","138","21","2","0"
"@AccionMob #AccionMOB vieni a #Guatemala per gustare un delizioso piatto di #Revolcado, @DANILOMONTERO_ @lillygoodman http://t.co/sWQpPbfa","8","5","0","138","18","3","0"
"RT @CIVgt: Ministro delle comunicazioni @ ASinibaldi coordina i lavori di pulizia e demolizione a #SanMarcos. @ottoperezmolina http://t.co ...","8","3","0","142","19","1","1"
"RT @ 24HorasTVN: #Sismo 5.2 #Regolatore colpisce le regioni di # Tarapacá e #Antofagasta. Dettagli: http://t.co/6iLo1uGQ","9","3","0","121","18","4","0"
"#chile 67 km a O da Arica: Preliminare: Sì Magnitudine: 3 Profondità: 46 Km Tempo vicino all&#39;Epicenter: 2012 ... http://t.co/JR5nimin #sismo","9","2","0","146","25","2","0"
"#Venezuela inviato a #Guatemala 50 tonnellate di cibo http://t.co/idWu9T5B","4","2","0","74","12","2","0"
"Adoro quel posto! RT @CNNEE #Tikal, una metropoli che conserva le meraviglie del mondo #maya http://t.co/x3nLfVLV #Guatemala","8","3","1","124","20","3","0"
"ALERT #Sismo con Magnitude 1.4, 36km E in Lazy Mountain # Alaska","7","2","0","64","12","2","0"
"Situazione a Natale: le autorità non hanno escluso che possa esserci un tremore di maggiore intensità #sismo http://t.co/tFlYMcHp via @soychilecl","6","5","1","147","23","1","0"
"via @chematierra: AVVISO: Super Typhoon #Bopha colpisce con furia #Mindanao #Filipinas Hurricane Cat5, la più potente sulla terra da Megi 2010 h","12","3","0","145","22","3","0"
"Billarsico con @ MiguyGarcia11 @DjPekes e #pablo","3","1","0","48","6","1","0"
"RT @ AlvaroG98: buon pomeriggio con @ david_pozo97 @ raulvallejo96 #pablo e il cugino bastardo di ben ejeje","8","2","0","107","15","1","0"
"Oggi è ora di partire con @LauraMmurillo #Miriam e #Pablo uuuueeee ajajajjaa","3","4","0","77","11","2","0"
"RT @ monsa97: # CosasQueNoOlvidaréDel2012 pa low e per la settimana santa giusta con @ anaruizcb2 e #pablo","4","2","1","107","16","2","0"
"lei prende mimosa #Patricia ed èl #Pablo le parla dell&#39;altro figlio #inoportunidad #Graduados","4","6","1","98","15","4","0"
"#SaNTaMaRIa ToMaNdo With My eSPoSiTo Mi piace e mi rende così FeLiZ @travisscolt","5","3","2","81","13","1","0"
"RT @FEROCKANDRILL: # метеорит ad una grande velocità, ecco come appariva (foto reali) http://t.co/qxGaO6Ib","4","1","0","115","15","1","0"
"Ho intenzione di acquistare un Camaro # метеорит e non pagherò l&#39;affitto.","3","4","0","86","12","1","0"
"RT @Michoinculto: È difficile dire che mi dispiace ma la cosa veramente difficile da dire è: # метеорит","2","7","1","113","14","1","0"
"Mi fa andare a # метеорит","0","3","1","33","4","1","0"
"Scarso... #esplosione #meteorite http://t.co/7UymZZ12 via @youtube","2","2","0","66","9","2","0"
"La stupefacente meteorite cade in Russia | Compilation of Videos (15-Feb-2013) un po &#39;di ritardo, ma matti merda! #meteor http://t.co/2dO2foxG","9","4","0","146","25","1","0"
"@Viridiana_bm tutte le case di almeno 4 mele sono state danneggiate dall&#39;esplosione nel texas","4","2","0","97","16","0","0"
